t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
1224486792.0,2.94454495438,-2.94429283643,1224489014,649.884205927,494.411796399,0.0,0.0
1224501801,5.88589950964,-5.8838866165,1224505016,651.169106745,498.199551477,0.0,0.0
1224519799,8.83834617071,-8.83153509036,1224521017,651.524882631,499.875309096,0.0,0.0
1224534829,11.7920669698,-11.7759054554,1224537017,649.94525013,501.260796104,0.0,0.0
1224552823,14.7502876164,-14.7186931282,1224553018,651.209467256,500.979051352,0.0,0.0
1224570907,17.7049558901,-17.6503948677,1224573018,655.222896374,498.352413801,0.0,0.0
1224585851,20.6641149264,-20.5775132659,1224589023,657.561205368,494.358880264,0.0,0.0
1224603895,23.6356336917,-23.5062905408,1224605029,657.578334099,490.597151789,0.0,0.0
1224618885,26.6225158572,-26.4380814774,1224621034,654.91237022,487.383014798,0.0,0.0
1224636913,29.6075094331,-29.3544360923,1224637040,654.702637396,484.685719364,0.0,0.0
1224652883,32.6111270878,-32.2738621767,1224653045,656.266863656,482.854553777,0.0,0.0
1224667905,35.6226857283,-35.1843790995,1224669051,657.637344525,483.787777614,0.0,0.0
1224685913,38.6412951753,-38.0836340691,1224689058,660.390617864,490.051540744,0.0,0.0
1224703924,41.6799679604,-40.9825350078,1224705063,661.157510478,495.721881664,0.0,0.0
1224718936,44.7313957972,-43.8724719861,1224721067,658.495712841,499.248635736,0.0,0.0
1224736965,47.8005366609,-46.7565310171,1224737069,657.560903745,504.472489655,0.0,0.0
1224751957,50.8816052363,-49.6276881554,1224753070,684.917829763,509.125991844,0.0,0.0
1224769974,53.980569945,-52.4899288624,1224773073,694.012376241,512.893227968,0.0,0.0
1224784978,57.0917146913,-55.3364136117,1224785067,697.634196954,522.032074892,0.0,0.0
1224802992,60.2345918759,-58.183299577,1224805052,694.627628473,527.693421602,0.0,0.0
1224818001,63.4337463342,-61.0504608379,1224821040,702.09288885,532.395532873,0.0,0.0
1224836012,66.5648455493,-63.8255727767,1224837028,708.190425343,531.377509446,0.0,0.0
1224854023,69.7729819407,-66.6360602357,1224857013,708.125738791,538.371481568,0.0,0.0
1224869045,72.9971933887,-69.4260789013,1224873001,709.986047519,541.97746202,0.0,0.0
1224887053,76.236502373,-72.1933251115,1224888989,714.245462107,539.47553276,0.0,0.0
1224902062,79.5045311096,-74.9477935139,1224904977,716.336333425,537.632737685,0.0,0.0
1224920067,82.8170837589,-77.7006638999,1224920968,714.199226263,542.702921483,0.0,0.0
1224935083,86.1343905412,-80.4171813953,1224936963,716.719733221,543.355221232,0.0,0.0
1224953089,89.5034898124,-83.1340366622,1224956956,720.447799499,542.602815994,0.0,0.0
1224968099,92.8771057024,-85.8113074214,1224968952,723.27303699,540.380949419,0.0,0.0
1224986114,96.287627213,-88.4732013795,1224988949,730.310109404,543.723484455,0.0,0.0
1225001126,99.9124492525,-91.2524097778,1225004953,732.9975326,546.809799791,0.0,0.0
1225019140,103.212119373,-93.7369910394,1225020956,734.058922226,557.412460159,0.0,0.0
1225037150,106.890310478,-96.4550723226,1225040960,735.107691314,556.079770192,0.0,0.0
1225052156,110.266699229,-98.901830441,1225052962,736.752042773,555.694701593,0.0,0.0
1225070170,113.846065288,-101.444725347,1225072967,740.289499263,554.061155363,0.0,0.0
1225085178,117.455290175,-103.955304483,1225088970,742.248587713,554.128478816,0.0,0.0
1225103199,121.114069626,-106.445093393,1225104973,745.217786306,556.929238847,0.0,0.0
1225118201,124.809025839,-108.902677656,1225120977,741.285856075,562.647614749,0.0,0.0
1225136211,128.52349631,-111.31536993,1225136980,742.62862505,563.018063877,0.0,0.0
1225151226,132.297043743,-113.706740058,1225152984,743.77463606,569.427672237,0.0,0.0
1225169237,136.094994199,-116.052581928,1225172989,752.324246158,579.151471642,0.0,0.0
1225187250,139.945360686,-118.368128436,1225188993,760.16840206,580.631413809,0.0,0.0
1225202265,143.832233723,-120.641453302,1225204995,765.098855808,579.472366581,0.0,0.0
1225220266,147.75704404,-122.871395819,1225220992,772.030554562,585.388678297,0.0,0.0
1225235282,151.732825927,-125.063003321,1225236989,787.098341724,603.435083538,0.0,0.0
1225253290,155.747310839,-127.207132696,1225256986,796.520644906,612.797197782,0.0,0.0
1225268308,159.809300561,-129.306187924,1225268984,798.465745114,618.312388981,0.0,0.0
1225286314,163.909324531,-131.352990587,1225288980,805.223897488,618.576502501,0.0,0.0
1225301335,168.064395515,-133.353539138,1225304977,815.969047775,616.233000619,0.0,0.0
1225319333,172.251532507,-135.294421383,1225320974,824.453662288,616.353288819,0.0,0.0
1225334351,176.492280281,-137.183298237,1225336971,827.687083831,622.560065469,0.0,0.0
1225352356,180.777035574,-139.013221631,1225352967,826.729169362,625.822298062,0.0,0.0
1225370381,185.10231149,-140.780365824,1225372963,825.1315897,627.679643157,0.0,0.0
1225385380,189.477429091,-142.486011927,1225388960,822.311376486,625.515854047,0.0,0.0
1225403393,193.904230048,-144.127999741,1225404956,820.692517578,621.514028223,0.0,0.0
1225418406,198.371482277,-145.699507956,1225420966,822.664223744,618.40182661,0.0,0.0
1225436421,202.889136808,-147.201370671,1225436976,828.582764759,615.373804834,0.0,0.0
1225451422,207.452549714,-148.629169163,1225452985,836.744343958,619.438634594,0.0,0.0
1225469463,212.051178092,-149.977116274,1225472997,844.332707543,623.163705169,0.0,0.0
1225484451,216.708403149,-151.249127636,1225485005,850.302625606,621.759144406,0.0,0.0
1225502469,221.38424316,-152.431772503,1225505017,857.539543373,622.290068858,0.0,0.0
1225520467,226.349084533,-153.583654153,1225521026,862.868659322,626.425844972,0.0,0.0
1225535483,230.897724512,-154.54478398,1225537032,866.241665885,630.91796121,0.0,0.0
1225553491,235.734369163,-155.467590973,1225557038,874.389670957,630.713577361,0.0,0.0
1225568502,240.800600986,-156.324090294,1225569042,878.911963762,627.190196367,0.0,0.0
1225586514,245.692344831,-157.043600308,1225589048,883.265004338,630.077102047,0.0,0.0
1225601528,250.674751831,-157.667196128,1225605054,885.6670169,634.250158257,0.0,0.0
1225619546,255.373377423,-158.153545895,1225621054,888.938687045,635.040830961,0.0,0.0
1225634558,260.372088483,-158.561670759,1225637052,896.406818018,632.35561798,0.0,0.0
1225652556,265.414625877,-158.858170926,1225653051,900.642907934,637.052113475,0.0,0.0
1225670864,270.715790615,-159.043779036,1225673049,907.32813132,630.036436083,0.0,0.0
1225685580,275.562485042,-159.099025705,1225689048,915.074209998,630.285426719,0.0,0.0
1225703603,280.668063865,-159.037416273,1225705046,922.995140897,631.443801117,0.0,0.0
1225718606,286.043035564,-158.837768491,1225721045,925.751315023,634.229371827,0.0,0.0
1225736616,290.943572314,-158.533286102,1225737043,936.544521048,635.359453127,0.0,0.0
1225751620,296.418610685,-158.052411494,1225753041,941.996527053,638.068808226,0.0,0.0
1225769642,301.282131381,-157.498267738,1225773039,946.896142156,637.867123992,0.0,0.0
1225784648,306.456119608,-156.774732944,1225785038,948.766877918,639.919547547,0.0,0.0
1225802975,311.648016294,-155.906556379,1225805036,956.537153322,636.578337552,0.0,0.0
1225817676,316.829382647,-154.894484343,1225821034,957.68295996,641.359183701,0.0,0.0
1225835682,321.997678882,-153.735882168,1225837033,962.250358354,640.697862649,0.0,0.0
1225853692,327.167698861,-152.423313937,1225857031,963.94187242,642.328506898,0.0,0.0
1225868700,332.543491723,-150.890044311,1225869030,970.775485081,639.476580973,0.0,0.0
1225886727,337.430139389,-149.34183919,1225889029,974.693572929,639.051311593,0.0,0.0
1225901729,342.758073522,-147.479494693,1225905027,977.710534877,641.446920198,0.0,0.0
1225919747,347.586665741,-145.627998057,1225921026,980.783163932,643.300919146,0.0,0.0
1225934905,352.608486438,-143.52969178,1225937026,991.650858669,643.725573195,0.0,0.0
1225952757,357.600882126,-141.26057033,1225953027,1000.46970802,637.153133996,0.0,0.0
1225970783,362.518927144,-138.837165339,1225973027,1006.79548105,639.2373205,0.0,0.0
1225987770,367.593286351,-136.129603353,1225989027,1031.78794876,632.211016028,0.0,0.0
1226002954,372.173617785,-133.493778509,1226005027,1033.29576459,628.029249964,0.0,0.0
1226020805,376.885950557,-130.579307705,1226021025,1036.03725797,623.259887411,0.0,0.0
1226038825,381.743500003,-127.344362042,1226041010,1029.94954275,622.994408245,0.0,0.0
1226053831,386.576121157,-123.874950746,1226056998,1034.67712867,620.466060679,0.0,0.0
1226068848,390.608961619,-120.771935059,1226068989,1039.43730636,615.299001818,0.0,0.0
1226086876,394.916595842,-117.230188598,1226088975,1055.95780442,610.343504166,0.0,0.0
1226101871,399.139220829,-113.509246572,1226104963,1058.47400047,606.418871875,0.0,0.0
1226119874,403.261659486,-109.614065395,1226120951,1062.32601791,604.300249078,0.0,0.0
1226134951,407.257895074,-105.562818291,1226136934,1063.96500993,602.265022068,0.0,0.0
1226152893,411.140865254,-101.335264266,1226152917,1067.79232693,594.630348285,0.0,0.0
1226167914,414.893335457,-96.9412286932,1226168900,1073.84999548,586.192802695,0.0,0.0
1226185919,418.410415185,-92.5083820837,1226188878,1076.48237697,580.010326225,0.0,0.0
1226200938,421.824480436,-87.869558496,1226204861,1080.88673552,576.67819584,0.0,0.0
1226218950,425.072079515,-83.0986431394,1226220844,1084.5396765,574.12419624,0.0,0.0
1226236957,428.150539489,-78.194596023,1226240840,1091.19299641,572.006344753,0.0,0.0
1226251960,431.05735648,-73.1544991569,1226252838,1091.71610266,568.453406838,0.0,0.0
1226269988,433.758698781,-68.0352605914,1226272834,1091.50426562,564.085379263,0.0,0.0
1226284993,436.278337161,-62.7897284238,1226288831,1094.41931865,559.926387723,0.0,0.0
1226303070,438.600572462,-57.4432640808,1226304827,1096.66659428,556.171442399,0.0,0.0
1226318017,440.724636329,-51.9910412174,1226320824,1101.02353549,553.722699149,0.0,0.0
1226336016,442.63539507,-46.4674180389,1226336831,1104.34495319,551.853742425,0.0,0.0
1226351032,444.336906126,-40.8565783884,1226352838,1103.83565662,547.512703632,0.0,0.0
1226369076,445.823173883,-35.1696601325,1226372847,1104.99679287,544.027130485,0.0,0.0
1226384055,447.084198414,-29.4426900075,1226384852,1107.22724021,542.066813635,0.0,0.0
1226402126,448.123717152,-23.6564190037,1226404861,1109.24762335,538.186344669,0.0,0.0
1226420071,448.935841135,-17.838141332,1226420868,1110.43984966,530.989202311,0.0,0.0
1226435083,449.521438749,-11.9731505825,1226436872,1107.81897034,525.316335837,0.0,0.0
1226453118,449.876007408,-6.09783097173,1226456877,1108.31506262,523.917198997,0.0,0.0
1226468141,449.999869286,-0.198025953874,1226468880,1107.10933517,522.122461739,0.0,0.0
1226486191,449.892833311,5.66915980962,1226488884,1111.66439085,517.982603119,0.0,0.0
1226501197,449.55516773,11.5441100019,1226504888,1114.09662049,511.59023444,0.0,0.0
1226521122,448.984953571,17.4229757127,1226524892,1115.79169965,508.315427317,0.0,0.0
1226536155,448.189904611,23.2378084571,1226536891,1117.0515854,507.441247661,0.0,0.0
