t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
5457467661.0,2.94457291475,-2.94432078963,5457469384,645.523795518,507.439376174,666.804014336,488.129342512
5457485640,5.81665491092,-5.81471220396,5457489383,645.836604728,512.592098694,664.067192235,486.306776633
5457500696,8.89194833889,-8.88501268083,5457501382,644.889130314,512.54295259,664.23493171,486.293440868
5457518678,11.7074956863,-11.6916789457,5457521380,639.878406647,505.383637109,665.192054932,493.539378423
5457533684,14.7973559687,-14.7654587118,5457537379,641.042766583,503.188561158,668.847719741,493.996038789
5457551750,17.6228221553,-17.5690146549,5457553378,641.776021881,507.387468711,669.563616081,491.013545294
5457566715,20.7217469995,-20.634421767,5457569376,642.940354466,508.787383648,669.815485732,486.631876692
5457584778,23.5596737147,-23.4315669186,5457585376,642.213973854,506.772756229,669.417148533,489.6343523
5457599792,26.6753205611,-26.4897941159,5457601377,642.355418296,505.322106991,668.364451466,491.921080146
5457617767,29.5320722417,-29.2809122404,5457621379,640.548231839,505.172020747,666.60369608,493.314436098
5457632870,32.666227176,-32.3272673169,5457633381,641.161804914,506.929317327,667.420545067,494.813454635
5457650798,35.5397317662,-35.1044434257,5457653384,642.01066451,511.864342952,670.620432628,492.564985697
5457665813,38.6988579864,-38.1387362676,5457669386,644.011090632,515.935990417,670.249365787,490.650798155
5457683876,41.5994063881,-40.9059443604,5457685388,645.384080728,515.407893721,670.115052244,491.953651878
5457701845,44.7976842783,-43.9350076184,5457705391,657.619057248,528.361007032,681.224491486,529.805901135
5457716909,47.7171996346,-46.6785305883,5457717393,660.802100381,537.498806191,686.211913695,534.031269993
5457736910,50.9366235461,-49.6787310757,5457737395,663.331487398,552.889166748,690.186953856,539.718090387
5457751897,53.8996836135,-52.4155574755,5457753398,662.826304419,567.224854061,695.942167366,536.995316996
5457766956,57.1868311717,-55.4230001562,5457769400,660.672431119,567.707898064,697.329134489,538.008027402
5457784977,60.1511592527,-58.1081058852,5457785402,662.682742026,564.778721808,698.289390867,538.004358742
5457800004,63.4468968359,-61.0621811772,5457801404,669.31037894,561.755768946,698.837466538,539.630233449
