t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
7000366747.0,5.89612619315,-5.89410279324,7000367224,626.914416262,502.227696938,650.025956261,505.457842775
7000384764,8.70763931202,-8.70112574336,7000387226,621.530962052,502.793566587,647.360177957,505.689960511
7000399780,11.7915183852,-11.7753591232,7000403228,621.639698351,502.981443237,643.221038048,508.631214832
7000417778,14.6108029163,-14.5800944392,7000419226,623.75668241,506.883156574,641.185483006,514.161701983
7000435788,17.7188351628,-17.6641461197,7000439225,627.679567802,508.986381876,644.359028129,518.280845595
7000450800,20.5358364999,-20.4508310938,7000451224,628.599220461,508.246573412,645.747352084,518.94005824
7000468814,23.6461430536,-23.5166282294,7000471222,629.170880079,504.912728088,648.620292709,514.691910441
7000483828,26.494864479,-26.313052544,7000487221,627.093985585,502.316976108,648.188853685,515.349095527
7000501839,29.6245992037,-29.3710910804,7000503219,624.729742856,502.811651622,652.097495646,512.761277202
7000519850,32.4814014344,-32.148105052,7000523218,627.37205996,502.760825505,648.874669495,513.87606397
7000534862,35.632760852,-35.1940867085,7000535217,626.686354169,502.709401328,652.395541898,511.580696401
7000552874,38.5112856745,-37.9591560413,7000555217,627.260415099,503.011356758,651.78936805,511.536249532
7000567884,41.8874091378,-41.1796832909,7000571219,635.221021935,510.864038488,671.817541473,528.659268509
7000585888,44.6074139912,-43.7554808319,7000587220,646.059777838,520.486749485,672.798026167,529.848715807
7000600909,47.8126389188,-46.7678568216,7000603221,656.480563462,525.716334653,679.705777925,530.856416712
7000618910,50.751021817,-49.5065077608,7000619224,661.291130612,527.223537436,683.095402907,531.494159658
7000633921,53.9865874243,-52.4954609364,7000635228,659.311088441,529.814243008,685.002785873,532.69460374
7000651944,56.9653146706,-55.2213082163,7000655231,656.123224903,532.205062701,684.940862163,533.998084547
7000666946,60.2467425655,-58.194248635,7000667234,655.358242968,531.832426847,681.673229352,528.728847088
7000684956,63.2591955146,-60.8948416943,7000687237,660.610376113,531.718651759,682.790200922,524.881837832
7000699968,66.5716375355,-63.8315584276,7000703240,659.717436605,534.812483574,684.885950586,525.076284676
7000717976,69.6265898212,-66.5085527899,7000719244,660.635486881,541.839565035,685.836195543,533.32563298
7000732993,73.0122454406,-69.4390212111,7000735247,663.634948453,545.745277645,690.417224539,552.15007418
7000753999,76.0954969497,-72.0736285054,7000755251,676.619634185,550.183279174,697.747082089,552.366646377
7000769009,79.7842977612,-75.1818261265,7000771256,707.579780399,574.466258593,728.157791032,587.155010846
7000784023,82.6643752636,-77.5746348573,7000787261,706.231431551,573.901553235,728.070342568,592.130931419
7000802032,86.1524425605,-80.4318522828,7000803265,714.767582665,585.315494514,739.012651852,600.301562928
7000817043,89.3567391073,-83.0165897519,7000819264,716.647344347,586.226553211,739.839882984,602.743254267
7000835057,92.8886713695,-85.820410627,7000835263,719.724610961,590.875579915,745.190355484,607.489871579
7000853068,96.1737603148,-88.3850604434,7000855262,719.42487804,596.980428156,743.781031732,606.979823362
7000868082,99.8117390768,-91.1758949787,7000871261,723.129478208,600.70505229,746.215804209,602.787560859
7000886100,103.057203927,-93.6213169782,7000887261,726.631026719,603.847332443,747.645115806,608.691756152
7000901098,106.72739139,-96.3358371492,7000903260,730.367084047,605.651875099,753.464091853,609.28191702
7000919110,110.108367415,-98.7881321729,7000919259,734.846565537,608.520754174,759.567144035,614.112123445
7000934120,113.850834073,-101.44807807,7000935258,738.428702543,612.360308927,763.449250778,617.283925111
7000952134,117.311541639,-103.856345679,7000955256,743.284758103,615.328859142,771.190720247,622.896892922
7000967165,121.217355868,-106.514568346,7000967253,745.414976482,617.624492298,771.692067628,624.022006198
7000985159,124.635202243,-108.788349039,7000987248,749.730438777,623.831480109,776.827616737,623.024939534
