t_tracker,pix_x,pix_y,zeitstempel,blick_l_x,blick_l_y,blick_r_x,blick_r_y
5688255608.0,2.94458102304,-2.94432889584,5688258232,642.097606973,478.47642252300005,624.068917921,485.48322488400004
5688273668,5.83615507523,-5.8341927707,5688274231,640.551468178,474.52204163199997,628.2189313519999,485.26599192599997
5688288689,8.76947540348,-8.76282218772,5688290230,633.646427536,472.79664760300005,628.419446564,483.1753437
5688305706,11.7178656618,-11.7020069115,5688306230,628.556660635,471.074079031,625.3294795119999,481.480164306
5688323675,14.9045997259,-14.8720054327,5688326229,625.280460527,472.483604352,622.267877214,474.22514193
5688338687,17.7616927315,-17.7066071181,5688342229,625.437509912,476.395090304,624.641297967,476.486987862
5688355752,20.5975816856,-20.5118103988,5688358229,628.087517541,480.115468262,625.498844008,480.70574937099997
5688373760,23.5692204803,-23.4409587285,5688374228,627.281429116,486.12130349,626.074920867,486.34888657
5688388775,26.8590931656,-26.6697328337,5688390228,629.999644544,486.948499741,626.337770666,487.192673403
5688406755,29.5383575593,-29.2870385062,5688410227,632.227427331,491.780551376,625.000804308,487.661097709
5688421836,32.8020861013,-32.4589231809,5688422227,631.157784954,495.574774896,623.9286061930001,485.51108159
5688439800,35.5492600526,-35.1136257184,5688442227,634.419018594,494.082579661,622.632910587,485.809416624
5688454799,38.5718083939,-38.0171081971,5688458226,635.786278832,485.370884713,620.007309559,484.381930927
5688472860,41.6103716174,-40.9163699745,5688474226,636.132582387,479.178870484,621.677933896,486.191408559
5688487850,44.7970387975,-43.934398732,5688490226,631.904541739,474.274412604,622.58994332,490.402261249
5688505848,47.7271232325,-46.6878196416,5688506226,630.215658496,471.11258873699995,621.739128651,499.196596136
5688523909,50.9450498865,-49.6865478497,5688526226,631.252964361,473.32788718800003,617.6232902209999,506.962096695
5688538881,53.9036206471,-52.419177826,5688542226,645.090393947,481.52756232800004,625.174801027,516.669467415
5688556940,57.0240113986,-55.274765812,5688558226,651.433948571,489.15701537,630.287362273,525.027708371
5688574915,60.158531977,-58.1147514046,5688578225,658.524491705,495.598626325,634.974338259,530.825371874
5688589967,63.6913731469,-61.2799710255,5688590225,659.927734507,498.679716364,635.4669019840001,534.247693432
5688607983,66.4904796132,-63.7600257007,5688610225,662.42096548,501.357113195,637.421684744,537.378365681
5688622960,70.024680509,-66.8551225347,5688626224,664.619769294,502.28514692699997,636.515606753,537.403521772
5688637974,72.9141649124,-69.3546740155,5688638224,667.724507518,502.382660802,638.022681241,537.4772202519999
5688655990,76.1636347783,-72.1314780152,5688658224,671.430237534,507.539561674,642.276877067,530.699093655
5688671014,79.4375787197,-74.8917442849,5688674223,679.449809121,512.09235308,648.947895713,527.526157658
5688689025,82.7408754958,-77.6377805384,5688690223,692.008206216,530.551800097,661.783791555,535.129672315
5688707073,86.0628487382,-80.3590273555,5688710224,706.940171909,542.2403979669999,679.299946866,541.252237681
5688722055,89.5900991982,-83.2033131155,5688722224,710.032188725,548.194717194,682.84898571,546.666735565
5688740076,92.8002076511,-85.7507687044,5688742225,716.931173699,546.987998315,691.045551697,552.464710945
